time,label
0.125,NoGesture
0.15625,NoGesture
0.1875,NoGesture
0.21875,NoGesture
0.25,NoGesture
0.28125,NoGesture
0.3125,NoGesture
0.34375,NoGesture
0.375,NoGesture
0.40625,NoGesture
0.4375,NoGesture
0.46875,NoGesture
0.5,NoGesture
0.53125,NoGesture
0.5625,NoGesture
0.59375,NoGesture
0.625,NoGesture
0.65625,NoGesture
0.6875,NoGesture
0.71875,NoGesture
0.75,NoGesture
0.78125,NoGesture
0.8125,NoGesture
0.84375,NoGesture
0.875,NoGesture
0.90625,NoGesture
0.9375,NoGesture
0.96875,NoGesture
1.0,NoGesture
1.03125,NoGesture
1.0625,NoGesture
1.09375,NoGesture
1.125,NoGesture
1.15625,NoGesture
1.1875,NoGesture
1.21875,NoGesture
1.25,NoGesture
1.28125,NoGesture
1.3125,NoGesture
1.34375,NoGesture
1.375,NoGesture
1.40625,NoGesture
1.4375,NoGesture
1.46875,NoGesture
1.5,NoGesture
1.53125,NoGesture
1.5625,NoGesture
1.59375,NoGesture
1.625,NoGesture
1.65625,NoGesture
1.6875,NoGesture
1.71875,NoGesture
1.75,NoGesture
1.78125,NoGesture
1.8125,NoGesture
1.84375,NoGesture
1.875,NoGesture
1.90625,NoGesture
1.9375,NoGesture
1.96875,NoGesture
2.0,NoGesture
2.03125,NoGesture
2.0625,NoGesture
2.09375,NoGesture
2.125,NoGesture
2.15625,NoGesture
2.1875,NoGesture
2.21875,NoGesture
2.25,NoGesture
2.28125,NoGesture
2.3125,NoGesture
2.34375,NoGesture
2.375,NoGesture
2.40625,NoGesture
2.4375,NoGesture
2.46875,NoGesture
2.5,NoGesture
2.53125,NoGesture
2.5625,NoGesture
2.59375,NoGesture
2.625,NoGesture
2.65625,NoGesture
2.6875,NoGesture
2.71875,NoGesture
2.75,NoGesture
2.78125,NoGesture
2.8125,NoGesture
2.84375,NoGesture
2.875,NoGesture
2.90625,NoGesture
2.9375,NoGesture
2.96875,NoGesture
3.0,NoGesture
3.03125,NoGesture
3.0625,NoGesture
3.09375,NoGesture
3.125,NoGesture
3.15625,NoGesture
3.1875,NoGesture
3.21875,NoGesture
3.25,NoGesture
3.28125,NoGesture
3.3125,NoGesture
3.34375,NoGesture
3.375,NoGesture
3.40625,NoGesture
3.4375,NoGesture
3.46875,NoGesture
3.5,NoGesture
3.53125,NoGesture
3.5625,NoGesture
3.59375,NoGesture
3.625,NoGesture
3.65625,NoGesture
3.6875,NoGesture
3.71875,NoGesture
3.75,NoGesture
3.78125,NoGesture
3.8125,NoGesture
3.84375,NoGesture
3.875,NoGesture
3.90625,NoGesture
3.9375,NoGesture
3.96875,NoGesture
4.0,NoGesture
4.03125,NoGesture
4.0625,NoGesture
