time,label
0.1668056713928273,Gesture
0.2085070892410342,Gesture
0.250208507089241,Gesture
0.2919099249374479,Gesture
0.3336113427856547,Gesture
0.3753127606338615,Gesture
0.4170141784820684,Gesture
0.4587155963302752,Gesture
0.5004170141784821,Gesture
0.5421184320266889,Gesture
0.5838198498748958,Gesture
0.6255212677231026,Gesture
0.6672226855713094,Gesture
0.7089241034195163,Gesture
0.7506255212677231,Gesture
0.7923269391159299,Gesture
0.8340283569641368,Gesture
0.8757297748123436,Gesture
0.9174311926605504,Gesture
0.9591326105087572,Gesture
1.000834028356964,Gesture
1.042535446205171,Gesture
1.0842368640533775,Gesture
1.1259382819015846,Gesture
1.1676396997497915,Gesture
1.2093411175979982,Gesture
