start_time,end_time,labelid,label,duration
3.7,3.933333333333333,1,Gesture,0.23333333333333295
13.5,24.666666666666668,2,Gesture,11.166666666666668
32.233333333333334,46.36666666666667,3,Gesture,14.133333333333333
47.166666666666664,48.46666666666667,4,Gesture,1.3000000000000043
48.96666666666667,58.333333333333336,5,Gesture,9.366666666666667
63.93333333333333,77.26666666666667,6,Gesture,13.333333333333336
80.43333333333334,86.2,7,Gesture,5.766666666666666
86.6,88.36666666666666,8,Gesture,1.7666666666666657
90.03333333333333,91.63333333333334,9,Gesture,1.6000000000000085
92.13333333333334,92.36666666666666,10,Gesture,0.23333333333332007
95.56666666666666,95.83333333333333,11,Gesture,0.2666666666666657
119.53333333333333,124.5,12,Gesture,4.966666666666669
125.36666666666666,131.46666666666667,13,Gesture,6.1000000000000085
161.9,184.66666666666666,14,Gesture,22.76666666666665
188.73333333333332,189.6,15,Gesture,0.8666666666666742
191.93333333333334,192.83333333333334,16,Gesture,0.9000000000000057
204.5,239.23333333333332,17,Gesture,34.73333333333332
239.6,240.8,18,Gesture,1.200000000000017
241.76666666666668,250.33333333333334,19,Gesture,8.566666666666663
250.8,258.06666666666666,20,Gesture,7.2666666666666515
258.7,261.93333333333334,21,Gesture,3.2333333333333485
262.8666666666667,267.2,22,Gesture,4.333333333333314
267.6333333333333,273.5,23,Gesture,5.866666666666674
284.6333333333333,291.1,24,Gesture,6.466666666666697
291.8,323.1,25,Gesture,31.30000000000001
323.43333333333334,324.23333333333335,26,Gesture,0.8000000000000114
324.8666666666667,327.73333333333335,27,Gesture,2.8666666666666742
328.1333333333333,334.76666666666665,28,Gesture,6.633333333333326
